id,festival_id,home_school_id,away_school_id,sport,match_date,venue,status,home_score,away_score,created_at,updated_at,season,year
070e5804-fbf4-4dce-91bd-418a0b3ae0a6,,fe4e237c-43b4-4228-aa2a-1857322743cd,7602ee11-298f-4a70-9fab-30eaf43e5e5f,Rugby,2026-04-18 15:00:00+00,Away,holding,,,2025-10-03 19:24:01.7233+00,2025-10-03 19:24:01.7233+00,2026,2026
07347239-f8e7-45a5-9c2b-19a3b25b881b,,79f8c589-1cd2-4ca6-bfa2-2c163d9e5075,7a03b973-9f39-4769-8de4-487bdb5429f5,Rugby,2026-04-18 15:00:00+00,Away,holding,,,2025-10-03 18:43:18.298174+00,2025-10-03 18:43:18.298174+00,2026,2026
077a9da1-1555-4810-8542-0ac8ed8653e5,,65d352ee-4c8b-4552-8f51-6a76bb727ba5,846d4de8-eba5-4620-b01c-c63b098f28d4,Rugby,2026-03-28 15:00:00+00,NMI Toyota Noord-Suid,holding,,,2025-10-03 18:29:07.776893+00,2025-10-03 18:29:07.776893+00,2026,2026
079a1f1a-7184-4809-8e54-482e0d50a543,,c7338f67-0966-4861-91f7-ca2f02554e89,58ad86e0-fcd0-4dbc-b234-2914c6f78712,Rugby,2026-03-21 15:00:00+00,Home,holding,,,2025-10-03 19:29:08.69939+00,2025-10-03 19:29:08.69939+00,2026,2026
07d07cd5-7fd2-4539-88f0-9135c6afe3f7,,d9adb2b2-3d7f-4b83-bbad-fa90a5bb301d,a3a8c3e3-a5c7-4618-99cb-fb4892d23b5d,Rugby,2026-05-16 15:00:00+00,Away,holding,,,2025-10-03 19:30:42.367395+00,2025-10-03 19:30:42.367395+00,2026,2026
085a8368-a7e6-4b3c-869e-42618fe45411,,d3488346-c50a-4103-852f-cacf896b3c2d,b24638b3-7ec4-44df-ae0f-e5c700adffed,Rugby,2026-06-06 15:00:00+00,Durbanville,holding,,,2025-10-03 18:35:07.191514+00,2025-10-03 18:35:07.191514+00,2026,2026
08fc653d-297b-4684-8b02-4dcf9691e4c2,,b24638b3-7ec4-44df-ae0f-e5c700adffed,1ec5e7bc-8d20-4f56-808d-6eef53ad2452,Rugby,2026-04-18 15:00:00+00,Away,holding,,,2025-10-03 19:03:27.264359+00,2025-10-03 19:03:27.264359+00,2026,2026
094ff4a1-2f3a-400c-866d-16eb8066a726,,4011e32e-9789-4e9d-8055-529cfc637e4a,79f8c589-1cd2-4ca6-bfa2-2c163d9e5075,Rugby,2026-06-06 15:00:00+00,Paarl Gim,holding,,,2025-10-03 18:41:46.830855+00,2025-10-03 18:41:46.830855+00,2026,2026
09cf9120-37e9-4e01-b90a-0d76c7793d6e,,65d352ee-4c8b-4552-8f51-6a76bb727ba5,4011e32e-9789-4e9d-8055-529cfc637e4a,Rugby,2026-05-09 15:00:00+00,Boland Landbou,holding,,,2025-10-03 18:29:08.317213+00,2025-10-03 18:29:08.317213+00,2026,2026
0ab6e5c1-9044-47e6-930d-108805c770cb,,b24638b3-7ec4-44df-ae0f-e5c700adffed,53858f60-b64d-411f-a32d-8f8aa83138d3,Rugby,2026-08-22 15:00:00+00,Away,holding,,,2025-10-03 19:03:27.602574+00,2025-10-03 19:03:27.602574+00,2026,2026
0b45bbf2-1ec1-4e19-9e99-3cd36358ba3b,,10ecfb60-497c-4658-8f8c-fdcdc6cfbbff,58ad86e0-fcd0-4dbc-b234-2914c6f78712,Rugby,2026-06-06 15:00:00+00,Away,holding,,,2025-10-03 19:36:00.1523+00,2025-10-03 19:36:00.1523+00,2026,2026
0b5d606f-bb2b-4995-9494-8136b1f28950,,4300e9ae-c522-42ce-a0de-de6c63a9e6f3,,Rugby,2026-04-06 15:00:00+00,Pretoria BH 125th Fest,holding,,,2025-10-02 19:05:02.162595+00,2025-10-02 19:05:02.162595+00,2026,2026
0b625a0b-86bd-405f-970a-5cf37076c77b,,674ccfbe-9063-40d3-a6e7-884be0ab561d,45cafda2-2e42-42f6-a935-43dcc695ff7d,Rugby,2026-08-22 15:00:00+00,Away,holding,,,2025-10-03 19:00:24.815513+00,2025-10-03 19:00:24.815513+00,2026,2026
0df04fcf-17d0-423d-b464-7a32767be18b,,f1b4c9d1-5c54-4f6a-88fd-28626a82fc29,eb146e45-f9fa-46ba-be95-6ab6d7fd3aa0,Rugby,2026-05-23 15:00:00+00,Away,holding,,,2025-10-03 18:47:36.61595+00,2025-10-03 18:47:36.61595+00,2026,2026
0f22ac66-c545-4352-8797-a991ee561148,,a3724b1b-9ddd-421c-b7ce-12a2c2c6831f,a31189c5-57b7-40f6-90e8-5bd8bd964533,Rugby,2026-03-31 15:00:00+00,NMI Toyota Noord-Suid,holding,,,2025-10-03 18:36:41.760218+00,2025-10-03 18:36:41.760218+00,2026,2026
